,Coordinates,FairpricePoints,HosPoints,MallPoints,MRTPoints,ParksPoints,PriSchPoints,SecSchPoints,TertairyPoints,UniPoints,Area,Location_Type,Link,floor_area_sqm,remaining_lease,Sale_Price,Location,Lease_Points,SQM_Points,Total_Points,History_Avg_Point,Percent
1249,"1.30314875, 103.9128505243531",0.0,0.06962209401728928,0.006487077568796138,0.0,0.0036900885934279546,0.015705060815386536,0.011362824449062867,0.004717532642285308,0.0,MARINE CRESCENT VILLE,HDB 4 ROOM,https://www.srx.com.sg/listings/96255731/for-sale-marine-crescent-ville-marine-crescent,51,82,610000,MARINE PARADE,0.04,0.02,0.17158467808624808,0.0,0.0
1250,"1.30320595, 103.91179633186559",0.0,0.0702928212815725,0.007409142984797034,0.0,0.0036864071158917554,0.016129461802555763,0.01011957696565043,0.0041916811996133806,0.0,MARINE CRESCENT VILLE,HDB 3 ROOM,https://www.srx.com.sg/listings/100081401/for-sale-marine-crescent-ville-marine-crescent,51,76,615000,MARINE PARADE,0.035,0.02,0.16682909135008087,0.0,0.0
1251,"1.3032192500000002, 103.914297575",0.0,0.06306480472031203,0.0,0.0,0.002808964949788923,0.01591111406957725,0.013635932830416194,0.005717589857704179,0.0,MARINE TERRACE,HDB 4 ROOM,https://www.srx.com.sg/listings/100379581/for-sale-marine-terrace-spacious-4-room-flat-next-to-east-coast-park,51,88,390000,MARINE PARADE,0.04,0.02,0.1611384064277986,0.0,0.0
1252,"1.3033773, 103.90973668696643",0.0,0.0900897117906818,0.012318942699260992,0.0,0.002522836973567737,0.015301227292987881,0.008220764277879978,0.0,0.0,MARINE,HDB 3 ROOM,https://www.srx.com.sg/listings/100134701/for-sale-marine-drive-marine-drive,52,65,575000,MARINE PARADE,0.03,0.02,0.17845348303437839,0.0,0.0
1253,"1.30359005, 103.76339495099872",0.0,0.0689424687278462,0.009773480346745968,0.0,0.0015681727690643821,0.0,0.021262228119598166,0.0,0.004885652506314415,CLEMENTI WEST,HDB 5 ROOM,https://www.srx.com.sg/listings/99856411/for-sale-clementi-west-street-2-clementi-west-street-2,57,118,389000,CLEMENTI,0.05,0.02,0.17643200246956914,0.9235052215914443,9.552301294275848
1254,"1.3036042, 103.79952572481415",0.0,0.03349426901821764,0.002188902900707427,0.01887449381746909,0.0010183422155740232,0.007960032173025471,0.00909317742995065,0.0,0.0,COMMONWEALTH CLOSE,HDB 3 ROOM,https://www.srx.com.sg/listings/98988611/for-sale-commonwealth-close-commonwealth-close,43,60,539000,QUEENSTOWN,0.03,0.01,0.1126292175549443,0.0,0.0
1255,"1.30373745, 103.91506248605589",0.0,0.07273756764430944,0.0,0.0,0.002192932098064875,0.01772240121242541,0.01638351747264079,0.006694294911198192,0.0,MARINE TERRACE,HDB 3 ROOM,https://www.srx.com.sg/listings/100523541/for-sale-marine-terrace-marine-terrace,51,65,460000,MARINE PARADE,0.03,0.02,0.16573071333863867,0.0,0.0
1256,"1.303802, 103.9124606",0.0,0.0736316320383627,0.00681912166979085,0.0,0.002984523083482692,0.01785543148753741,0.011541126431806234,0.004636318300421628,0.0,MARINE CRESCENT VILLE,HDB 4 ROOM,https://www.srx.com.sg/listings/100620261/for-sale-marine-crescent-ville-marine-crescent,51,82,599000,MARINE PARADE,0.04,0.02,0.1774681530114015,0.0,0.0
1257,"1.3038846, 103.90973548696641",0.0,0.08842481127361404,0.012365204858470265,0.0,0.0022780090053672497,0.01723833815967214,0.008435367555991738,0.0,0.0,MARINE,HDB 3 ROOM,https://www.srx.com.sg/listings/99121101/for-sale-marine-drive-marine-drive,52,65,700000,MARINE PARADE,0.03,0.02,0.1787417308531154,0.0,0.0
1258,"1.3045459, 103.91505038152879",0.0,0.10118595744722211,0.0,0.0,0.0019107601631327313,0.019504405811002733,0.01894614152001227,0.00709895125563033,0.0,MARINE TERRACE,HDB 4 ROOM,https://www.srx.com.sg/listings/100649331/for-sale-marine-terrace-marine-terrace,51,88,760000,MARINE PARADE,0.04,0.02,0.20864621619700016,0.0,0.0
1259,"1.3046332500000002, 103.91574399731354",0.0,0.09159008176101527,0.0,0.0,0.0017228752926201798,0.021932649935193053,0.022094225279240536,0.008202792252324573,0.0,MARINE TERRACE,HDB 5 ROOM,https://www.srx.com.sg/listings/99838881/for-sale-marine-terrace-marine-terrace,51,120,750000,MARINE PARADE,0.05,0.02,0.2155426245203936,0.23101293821934527,46.65163479193042
1260,"1.3047541, 103.91310441570248",0.0,0.08748790048491699,0.004291212131505842,0.0,0.002217173679681633,0.02004617536047686,0.013846432927458685,0.005221176366990573,0.0,MARINE CRESCENT,HDB 5 ROOM,https://www.srx.com.sg/listings/100283531/for-sale-marine-crescent-marine-crescent,51,120,670000,MARINE PARADE,0.05,0.02,0.2031100709510306,0.23101293821934527,43.96075659584462
1261,"1.3052756, 103.8252223",0.0,0.20884354735572644,0.0351135387548489,0.017673935271464165,0.0,0.0,0.0,0.0,0.0,TANGLIN,HDB 4 ROOM,https://www.99.co/singapore/sale/property/91-tanglin-halt-road-hdb-hi8yPbEw8yyGXwfqbCF87z,84,85,908000,CENTRAL AREA,0.04,0.025,0.32663102138203953,10.224003917150805,1.5973733188526795
1262,"1.30538205, 103.9121803882599",0.0,0.07940066702067958,0.006931087312033643,0.0,0.0019626878204078435,0.02723997821458459,0.012546671800420128,0.004668987761398307,0.0,MARINE CRESCENT,HDB 3 ROOM,https://www.srx.com.sg/listings/96873621/for-sale-marine-crescent-marine-crescent,51,65,618000,MARINE PARADE,0.03,0.02,0.18275007992952408,0.0,0.0
1263,"1.3058570500000002, 103.91478544445764",0.0,1011.8495952795573,0.0,0.0,0.0015834987304706254,0.02031173896268304,0.02199988727158888,0.007097095291262304,0.0,MARINE TERRACE,HDB 3 ROOM,https://www.srx.com.sg/listings/100269141/for-sale-marine-terrace-marine-terrace,51,65,520000,MARINE PARADE,0.03,0.02,1011.9505874998133,0.0,0.0
1264,"1.3240737, 103.771925",0.0,0.030791594388024538,0.0,0.0,0.0,0.004082932137872099,0.0,0.0,0.0,CLEMENTI,HDB EXECUTIVE,https://www.srx.com.sg/listings/99178881/for-sale-clementi-street-13-corner-unit-with-greenery-view-easy-access-to-mrt,60,147,335000,CLEMENTI,0.05,0.02,0.10487452652589664,0.17816373724575882,29.432062929066444
1265,"1.3242913, 103.77183196607399",0.0,0.029515488798768422,0.0,0.0,0.0,0.004013869401438854,0.0,0.0,0.0,CLEMENTI,HDB EXECUTIVE,https://www.99.co/singapore/sale/property/116-clementi-street-13-hdb-SzBjnEibtQKSrvgJ8RoeWT,60,146,1200000,CLEMENTI,0.05,0.02,0.10352935820020728,0.17816373724575882,29.054553917837676
1266,"1.3316797500000002, 103.90509963455426",0.0,0.034608079412492554,0.0,0.005398577207635775,0.0,0.018461302592324123,0.006748020491398647,0.0,0.0,BEDOK RESERVOIR,HDB EXECUTIVE,https://www.srx.com.sg/listings/100619681/for-sale-bedok-reservoir-road-bedok-reservoir-road,69,146,575000,BEDOK,0.05,0.02,0.1352159797038511,0.2231967556070845,30.290758334741497
1267,"1.3328012999999999, 103.91822299179105",0.0,0.09429350270418684,0.0,0.016092776058058828,0.0011501066941119063,0.02243422487460813,0.03343159903315256,0.0,0.0,BEDOK RESERVOIR,HDB 4 ROOM,https://www.srx.com.sg/listings/100460151/for-sale-bedok-reservoir-road-bedok-reservoir-road,74,101,1300000,BEDOK,0.05,0.025,0.24240220936411824,0.0,0.0
1268,"1.3336933, 103.92707313779891",0.0,0.12892175162037972,0.002242955673159178,0.0070509679191417315,0.00510936041599273,0.02303613066213688,0.0040922547445702995,0.0,0.0,BEDOK NORTH,HDB 3 ROOM,https://www.srx.com.sg/listings/100248321/for-sale-bedok-north-street-3-bedok-north-street-3,55,68,500000,BEDOK,0.03,0.02,0.22045342103538054,0.0,0.0
1269,"1.3341018, 103.9149474",0.0,0.10680937872206554,0.0,0.012339616123932275,0.0,0.01935336087481482,0.014705079236636621,0.0,0.0,BEDOK RESERVOIR,HDB EXECUTIVE,https://www.srx.com.sg/listings/100305421/for-sale-bedok-reservoir-road-bedok-reservoir-road,69,165,510000,BEDOK,0.05,0.02,0.22320743495744924,0.2231967556070845,50.0
1270,"1.33412555, 103.90812306443013",0.0,0.029591155843666388,0.0,0.023344874447906803,0.0,0.012048414578233491,0.0,0.0,0.0,JALAN DAMAI,HDB EXECUTIVE,https://www.srx.com.sg/listings/100272361/for-sale-jalan-damai-jalan-damai,72,146,618000,BEDOK,0.05,0.025,0.13998444486980668,0.2231967556070845,31.35897842445238
1271,"1.3342791, 103.92645094756377",0.0,0.1269168700729102,0.002048759349860188,0.007018927106838838,0.007625164000432866,0.022207718541408215,0.0,0.0,0.0,BEDOK NORTH,HDB 3 ROOM,https://www.srx.com.sg/listings/100274231/for-sale-bedok-north-street-3-bedok-north-street-3,55,68,890000,BEDOK,0.03,0.02,0.2158174390714503,0.0,0.0
1272,"1.33454915, 103.91684376546982",0.0,0.09640914287183343,0.0,0.02207616372813522,0.0010225244808659063,0.019545843686693595,0.06282281956168746,0.0,0.0,BEDOK RESERVOIR,HDB 5 ROOM,https://www.srx.com.sg/listings/100315001/for-sale-bedok-reservoir-road-bedok-reservoir-road,59,123,728000,BEDOK,0.05,0.02,0.2718764943292156,0.3158236088464499,43.04245894128186
1273,"1.3352919, 103.77095430993761",0.0,0.024731645371918572,0.00421359447379731,0.003553013383102403,0.0,0.01581278921647711,0.0,0.008526731683727131,0.0,TOH YI,HDB 4 ROOM,https://www.srx.com.sg/listings/100137601/for-sale-toh-yi-drive-4a-hdb-for-sale-at-blk5-toh-yi-drive,65,104,620000,BUKIT TIMAH,0.05,0.02,0.12683777412902253,0.0,0.0
1274,"1.33558895, 103.91155614712994",0.0,0.024368671375355897,0.0,0.013414600932587397,0.0,0.011835571548017971,0.005993248940962935,0.0,0.0,BEDOK RESERVOIR,HDB 4 ROOM,https://www.srx.com.sg/listings/100438601/for-sale-bedok-reservoir-road-bedok-reservoir-road,64,"114,695",648000,BEDOK,0.05,0.02,0.1256120927969242,0.0,0.0
1275,"1.3358495000000001, 103.69486230764983",0.0,0.07184404978739113,0.0028624829567260417,0.0077593740799050005,0.0,0.018975457477632608,0.009556860389084865,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100645981/for-sale-jurong-west-street-93-4a-jurong-w-corner-blk-989b,84,93,535000,JURONG WEST,0.05,0.025,0.18599822469073965,0.0,0.0
1276,"1.3361812999999998, 103.91900468937348",0.0,0.11845640262469646,0.0,0.014570577452454148,0.0025521519103715337,0.019162138029234783,0.014014170242127515,0.0,0.0,BEDOK NORTH,HDB 4 ROOM,https://www.srx.com.sg/listings/100060151/for-sale-bedok-north-road-bedok-north-road,56,91,938000,BEDOK,0.05,0.02,0.23875544025888443,0.0,0.0
1277,"1.3362106, 103.69682287476006",0.0,0.08141038193138572,0.003271671638639531,0.01870621031917562,0.0,0.029976842553059567,0.014981559248771566,0.0,0.0,JURONG WEST,HDB 5 ROOM,https://www.srx.com.sg/listings/100617721/for-sale-jurong-west-street-61-jurong-west-street-61,78,110,420000,JURONG WEST,0.05,0.025,0.22334666569103198,0.0,0.0
1278,"1.3366234000000001, 103.92241945966447",0.0,0.13254194982692463,0.0,0.005788423544704591,0.004396772704438933,0.023064318351182823,0.00643949073913226,0.0,0.0,BEDOK RESERVOIR,HDB 3 ROOM,https://www.srx.com.sg/listings/100363131/for-sale-bedok-reservoir-road-bedok-reservoir-road,57,82,638888,BEDOK,0.04,0.02,0.23223095516638326,0.0,0.0
1279,"1.33676455, 103.92195930890526",0.0,0.15870919974627293,0.0,0.006229740932867298,0.004043659026890289,0.025135664476111118,0.006859290251398525,0.0,0.0,BEDOK RESERVOIR CRESCENT,HDB 5 ROOM,https://www.99.co/singapore/sale/property/747c-bedok-reservoir-crescent-hdb-o4TzMH7677VjjWjHLuSrjs,90,108,1050000,BEDOK,0.05,0.035,0.2859775544335402,0.3158236088464499,45.27488547770023
1280,"1.3368778, 103.69660159483345",0.0,0.08395971439025865,0.0037067547169097447,0.021595160385940428,0.0,0.03092973355801004,0.015140882118582246,0.0,0.0,JURONG WEST,HDB 5 ROOM,https://www.srx.com.sg/listings/100294931/for-sale-jurong-west-street-61-jurong-west-street-61,78,111,699999,JURONG WEST,0.05,0.025,0.2303322451697011,0.0,0.0
1281,"1.33741765, 103.92313909824175",0.0,0.10406998613605895,0.0,0.004751888759782561,0.005012570613485277,0.013671403888722553,0.005456574493566608,0.0,0.0,BEDOK RESERVOIR,HDB 5 ROOM,https://www.srx.com.sg/listings/94347191/for-sale-bedok-reservoir-road-bedok-reservoir-road,56,121,550000,BEDOK,0.05,0.02,0.20296242389161592,0.3158236088464499,32.13224379154855
1282,"1.3375322, 103.92873260856547",0.0,0.05684411687613751,0.0,0.0049904089238283185,0.003960976039782186,0.021074824728466838,0.0045394702661346485,0.004158363215560672,0.0,BEDOK RESERVOIR,HDB EXECUTIVE,https://www.srx.com.sg/listings/100210061/for-sale-bedok-reservoir-road-bedok-reservoir-road,60,151,529999,BEDOK,0.05,0.02,0.16556816004991018,0.2231967556070845,37.090180724081925
1283,"1.337663, 103.9256209530303",0.0,0.0610067425857984,0.0,0.006595789045731583,0.006336923151784359,0.012033237527514461,0.004027629000929803,0.0,0.0,BEDOK RESERVOIR,HDB 4 ROOM,https://www.srx.com.sg/listings/99910911/for-sale-bedok-reservoir-road-4a-at-the-size-of-a-5rm-get-80k-grants-for-4rm-si,60,111,348000,BEDOK,0.05,0.02,0.1600003213117586,0.0,0.0
1284,"1.3378126, 103.92484650903856",0.0,0.06576153654377102,0.0,0.0036643901309631596,0.006124341119241409,0.012699518592363037,0.004340136534460152,0.0,0.0,BEDOK RESERVOIR,HDB EXECUTIVE,https://www.99.co/singapore/sale/property/716-bedok-reservoir-road-hdb-U5ScLVpnNe9qmH3jV9N2ba,60,142,1192888,BEDOK,0.05,0.02,0.1625899229207988,0.2231967556070845,36.42300321045483
1285,"1.338186, 103.8443249",0.0,0.3973909734768075,0.0023615974080636788,0.00945988678426429,0.001078450176502737,0.024631517470806504,0.02610005115291538,0.0,0.0,LORONG 1 TOA PAYOH,HDB 3 ROOM,https://www.srx.com.sg/listings/100675161/for-sale-lorong-1-toa-payoh-lorong-1-toa-payoh,46,67,548000,TOA PAYOH,0.03,0.02,0.51102247646936,0.0,0.0
1286,"1.33936885, 103.7725436",0.0,0.07775735107899995,0.007973619911013956,0.007309824294702203,0.0,0.03114474634647249,0.0,0.00551955894013079,0.0,TOH YI,HDB 4 ROOM,https://www.99.co/singapore/sale/property/16-toh-yi-drive-hdb-nJoC5RZRbYhZSB6sDJRhrP,64,9,810000,BUKIT TIMAH,0.005,0.02,0.1547051005713194,0.0,0.0
1287,"1.33943125, 103.69609250938775",0.0,0.10560604978471538,0.007178700364675039,0.010497640243447149,0.0,0.03527994557447126,0.016067575765217515,0.0,0.0,JURONG WEST,HDB 5 ROOM,https://www.srx.com.sg/listings/100607411/for-sale-jurong-west-street-61-jurong-west-street-61,74,120,660000,JURONG WEST,0.05,0.025,0.24962991173252633,0.0,0.0
1288,"1.3396678, 103.77268797940391",0.0,0.1069108642699786,0.008522952154597804,0.007878144575579284,0.0,0.028514973252176258,0.0,0.005322206051943722,0.0,TOH YI,HDB 4 ROOM,https://www.srx.com.sg/listings/99376141/for-sale-toh-yi-drive-toh-yi-drive,64,104,468000,BUKIT TIMAH,0.05,0.02,0.22714914030427566,0.0,0.0
1289,"1.3402348000000002, 103.68597394288096",0.0,0.03708242101014242,0.0,0.0,0.0,0.023655815578502583,0.00796003345312592,0.0,0.004124160796382609,JURONG WEST,HDB 3 ROOM,https://www.srx.com.sg/listings/100668251/for-sale-jurong-west-street-91-jurong-west-street-91,64,73,480000,JURONG WEST,0.035,0.02,0.12782243083815353,0.0,0.0
1290,"1.34033225, 103.68787167510052",0.0,0.049843841889684284,0.0,0.0,0.0,0.03468074047176637,0.01305568089568981,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100315441/for-sale-jurong-west-street-91-jurong-west-street-91,64,103,510000,JURONG WEST,0.05,0.02,0.16758026325714045,0.0,0.0
1291,"1.34090895, 103.69464841119859",0.0,0.14950770118314483,0.008988612027366607,0.005819683506672334,0.0,0.03897427069349692,0.012949233178389393,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100475461/for-sale-jurong-west-street-71-jurong-west-street-71,71,111,499000,JURONG WEST,0.05,0.025,0.2912395005890701,0.0,0.0
1292,"1.3410923000000001, 103.68789314425557",0.0,0.05252638439256996,0.0,0.0,0.0,0.032272863855574735,0.014809724090280385,0.0,0.0040694200449642405,JURONG WEST,HDB 3 ROOM,https://www.srx.com.sg/listings/100424701/for-sale-jurong-west-street-91-jurong-west-street-91,64,73,1100000,JURONG WEST,0.035,0.02,0.15867839238338932,0.0,0.0
1293,"1.3412671999999999, 103.84457009497702",0.0,0.19240492676081697,0.0,0.011515149507128652,0.0,0.02412963136039514,0.03780720119334695,0.0,0.0,LORONG 1 TOA PAYOH,HDB 3 ROOM,https://www.99.co/singapore/sale/property/113-lorong-1-toa-payoh-hdb-P9EVr84vtstL5MmzFtHiFe,43,64,378000,TOA PAYOH,0.03,0.01,0.3058569088216877,0.0,0.0
1294,"1.3413783000000001, 103.68726291513678",0.0,0.046797510635870475,0.0,0.0,0.0,0.03196240650409959,0.01203063158955222,0.0,0.004356379468419702,JURONG WEST,HDB EXECUTIVE,https://www.99.co/singapore/sale/property/912-jurong-west-street-91-hdb-GcySzviSss3e7RXYkqibZn,64,146,810000,JURONG WEST,0.05,0.02,0.16514692819794197,0.0,0.0
1295,"1.3417329, 103.68684009337275",0.0,0.04402954887180224,0.0,0.0,0.0,0.031820256262290014,0.01061591800134982,0.0,0.004650109917130346,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100394601/for-sale-jurong-west-street-91-jurong-west-street-91,65,104,645000,JURONG WEST,0.05,0.02,0.1611158330525724,0.0,0.0
1296,"1.3418413, 103.68766827155125",0.0,0.050688914472761026,0.0,0.0,0.0,0.03800751530441984,0.014041761317386495,0.0,0.0044427325903140975,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/98839851/for-sale-jurong-west-street-91-high-floor-un-blk-4th-bed-room-possible-windy,64,104,498000,JURONG WEST,0.05,0.02,0.17718092368488145,0.0,0.0
1297,"1.3420225000000001, 103.69530888743526",0.0,0.15310982918524643,0.012114465638459158,0.005259506044808076,0.0,0.04119546843239883,0.012690446932995635,0.0,0.0,JURONG WEST,HDB EXECUTIVE,https://www.99.co/singapore/sale/property/702-jurong-west-street-71-hdb-2uCPUaMC8GZisCa6sPqawc,69,143,850000,JURONG WEST,0.05,0.02,0.2943697162339082,0.0,0.0
1298,"1.3432863, 103.69076301039246",0.0,0.12237978158073583,0.0047845113819786796,0.0,0.0,0.028436508947094166,0.0222363244725266,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100397641/for-sale-jurong-west-street-91-jurong-west-street-91,65,103,900000,JURONG WEST,0.05,0.02,0.24783712638233527,0.0,0.0
1299,"1.34356195, 103.68952925869533",0.0,0.08610411663478221,0.0022901920667192715,0.0,0.0,0.03174043583456736,0.018599391306772295,0.0,0.004395065230200102,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100211061/for-sale-jurong-west-street-91-corner-high-floor-minutes-walk-to-schools-market,65,105,880000,JURONG WEST,0.05,0.02,0.2131292010730412,0.0,0.0
1300,"1.3436731499999999, 103.69246154754902",0.0,0.12372448032382932,0.0060219685662906385,0.0033104027018734912,0.0,0.03382311437253452,0.012235901049934314,0.0,0.0,JURONG WEST,HDB 5 ROOM,https://www.srx.com.sg/listings/100022531/for-sale-jurong-west-street-81-jurong-west-street-81,69,136,950000,JURONG WEST,0.05,0.02,0.24911586701446228,0.0,0.0
1301,"1.34439735, 103.69100848058531",0.0,0.10067393708014498,0.004953119618172611,0.0,0.0,0.026647647298642718,0.013076833335223905,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100579581/for-sale-jurong-west-street-91-jurong-west-street-91,65,105,749999,JURONG WEST,0.05,0.02,0.21535153733218423,0.0,0.0
1302,"1.34563065, 103.69712702560966",0.0,0.3341348215360225,0.010362049156982078,0.0033375903047350797,0.0,0.04476921009635053,0.011238813114079411,0.0,0.0,JURONG WEST,HDB EXECUTIVE,https://www.srx.com.sg/listings/100450051/for-sale-jurong-west-avenue-5-jurong-west-avenue-5,68,148,325000,JURONG WEST,0.05,0.02,0.4738424842081696,0.0,0.0
1303,"1.3459202000000001, 103.69604673140424",0.0,0.14477286577052745,0.00973689615874311,0.003160402309210579,0.0,0.04450784145865419,0.01060476721215001,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/99286941/for-sale-jurong-west-street-81-jurong-west-street-81,66,104,370000,JURONG WEST,0.05,0.02,0.2827827729092854,0.0,0.0
1304,"1.3461010999999998, 103.93741594422974",0.0,0.14794177622491017,0.002006243096229604,0.025219967775354825,0.0,0.043927971607854,0.022533830898082384,0.008021862262815498,0.0,TAMPINES,HDB 4 ROOM,https://www.srx.com.sg/listings/100542131/for-sale-tampines-avenue-4-tampines-avenue-4,61,91,580000,TAMPINES,0.05,0.02,0.3196516518652465,0.0,0.0
1305,"1.34641105, 103.69396087941712",0.0,0.09663429507733083,0.00730773230294324,0.0,0.0,0.03654127896817763,0.010248773854623219,0.0,0.0,JURONG WEST,HDB 5 ROOM,https://www.99.co/singapore/sale/property/824-jurong-west-street-81-hdb-QL3uMqjPhtLu7tDtWouA73,66,120,529000,JURONG WEST,0.05,0.02,0.22073208020307492,0.0,0.0
1306,"1.3470274, 103.69432379379894",0.0,0.09661046271752002,0.007819819589424598,0.0,0.0,0.03848363359772401,0.009624939132264615,0.0,0.0,JURONG WEST,HDB 5 ROOM,https://www.srx.com.sg/listings/100639341/for-sale-jurong-west-street-81-great-location,66,121,938000,JURONG WEST,0.05,0.02,0.22253885503693324,0.0,0.0
1307,"1.34714015, 103.69665849918026",0.0,0.1512196109076805,0.013061153088811428,0.0,0.0,0.05100636971668173,0.01406160099356869,0.0,0.0,JURONG WEST,HDB 4 ROOM,https://www.srx.com.sg/listings/100255181/for-sale-jurong-west-street-81-jurong-west-street-81,72,104,428000,JURONG WEST,0.05,0.025,0.30434873470674234,0.0,0.0
